Unnamed: 0,names,68,1700,3400,6800,10200,20400,27200,40800,108800
0,K1,,0.0003040179552511,0.0003945222149605,0.0010159806818233,0.0006276210419844,0.0011750488677476,0.0014152222557232222,0.0014828941544532779,0.0015176852425995812
1,K2,,0.0018109280864104,0.0073704861818315,0.0031114991094999,0.0029300152555001,0.0035470917652614,0.00380671057146553,0.0038828396272423725,0.003924936288066526
2,K3,,2.4618863965342096e-07,1.457199212383913e-05,4.537909285097084e-05,4.8395754773533584e-05,6.484306815473467e-05,7.283947618764488e-05,7.540821678387859e-05,7.617774195787316e-05
3,K4,,9.20525228875458e-05,0.0002390017786331,0.0087141469955133,0.0038472845066395,0.0006793811466687,0.0,0.0,0.0
4,K5,,0.0201015586010646,0.0217432869460317,0.0237004248733116,0.0349433754779771,0.021222664504504,0.014658975488684054,0.012092516016722973,0.011379876057914944
5,K8,,1.046053815234718,0.9340228520533772,0.9981020334870806,0.98485931646685,1.0060268904504468,1.0152745328792134,1.0190740587985918,1.0201058797662819
6,KL_DOC,,8.060551521582301e-05,0.0167127555065353,0.0092260580851338,0.0014537233399031,0.0080611874541403,0.011148799755217542,0.012066454275304159,0.012407202062594103
7,K9,,5.658372916962322e-07,3.975690025189043e-05,0.0001042028662858,4.5167498670096776e-05,0.000517544981192,0.000702654714507235,0.0007827043805657957,0.0008111829139296093
8,K10,,8.588379307987598e-06,5.73779323955039e-05,5.10853252309381e-05,2.119416102664248e-05,8.831824519723309e-05,0.0001230184586923116,0.0001317280980077245,0.00013414551235047605
9,K11,,0.0048938074144652,0.0007462853478232,0.0061632474977203,0.0018945258923568,0.0014378771652947,0.0012652546373860282,0.0011744919441990498,0.0011599889367400803
10,K12,,5.344193075295674e-05,0.0011667008246025,0.0002779798565321,0.0003448412105451,0.0015323766013652,0.002077017639461986,0.002288405204016904,0.002349761732935499
11,K13,,4.388469222407457e-07,4.535613330603417e-07,5.871033110999484e-07,2.621026010299332e-06,1.8861711351593604e-06,1.5960501294389794e-06,1.4677298252828468e-06,1.4163638140185643e-06
12,K14,,2.260844751417985e-05,0.0002482832261367,0.0002783259780504,0.0002753363840365,0.0006671916530099,0.0008182067044119862,0.0008733403280861246,0.0008924909163211057
13,Kl_NO3,,3.904190238751705e-05,2.1454145159899592e-06,7.1747832419457445e-06,1.7886967008137916e-05,0.000181117521481,0.00024219734779454827,0.0002658667794816352,0.00027332211249769583
14,K15,,1.5052845015914842e-12,4.9856185418232815e-17,1.0263758646128236e-10,3.131219184862811e-12,5.634742463195434e-11,7.563944624596907e-11,8.644191063444999e-11,8.920075093530069e-11
15,K16,,4.1360265592602165e-10,8.280798525813594e-10,4.561840568882102e-09,3.873920775974999e-10,1.1817752599945174e-08,1.698773673930227e-08,1.85240754582458e-08,1.915896296081004e-08
