,names,68,1700,3400,6800,10200,20400,27200,40800,108800
0,K1,7.603379832738792e-08,0.0001850924267014,0.0014157106271367,0.0009486824826041,0.0004088147493811,0.0006981916764808,0.0007794820657294,0.0007626141511147,0.0008954412739679957
1,K2,0.9277374812456992,0.2860450506973128,0.3751728087586679,0.3574203262550594,0.4276110904132594,0.3572588809283191,0.34878198639789,0.3509268843099314,0.33243209868149604
2,K6,4.791001318865573e-06,0.1383745640222513,0.1209223441761735,0.0887721438666321,0.1919393227302545,0.1255293288662859,0.1107488044767039,0.135049037588102,0.11169571682907632
3,K7,0.1511974341879001,0.3071380866274585,0.1691766060764114,0.0912567213826396,0.0869743208688984,0.112708212733813,0.1191278044306723,0.1372070107751569,0.10849424762919778
4,KL_NO3,7.331762335264565e-31,4.0889769263091536e-10,1.1079650314544854e-08,1.37035534826486e-11,1.4215227200149589e-08,2.777527869983853e-08,2.139474859240924e-08,7.804453063353854e-11,4.532233777017224e-08
5,K8,0.0001462880008436,0.9844858378165742,0.5348412992965274,0.7858057363599982,0.9878222378145294,0.719674744266312,0.7304980271739164,0.7584247736342516,0.720023118429997
6,KL_DOC,3.141213479428483e-07,0.0545531757748857,0.0244646093202129,0.0619143079891565,0.1331357615531741,0.1208941403356078,0.1140571509212336,0.11889056700094,0.12155490924149723
7,K9,4.373303549215681e-06,0.0080894424525525,0.017169141737975,0.007610813565282,0.0138585494786155,0.0112901648303193,0.0109824610591025,0.012703360155853,0.01272817944066768
8,K10,0.0465663682434071,0.763215329408643,0.5818742226277082,0.4816217296160239,0.507076929598699,0.4741623482310466,0.4715021727708368,0.5109223892661481,0.496272865319636
9,K11,0.0,0.0111820290452269,0.0080430550001408,0.0127469461395677,0.0079554217788751,0.0084177611351131,0.0113946859533143,0.0112170421992358,0.011170854431275787
10,K12,7.15498596707077e-07,0.0492236248152817,0.0601910442015785,0.0163690814961895,0.0376508058824084,0.0376171642857077,0.0433058174645587,0.0398033274190008,0.03587363056446488
11,K13,4.966476483081583e-07,0.0044894171667038,0.0049303669522782,0.0023223726096609,0.0071205306673452,0.0110278611787293,0.0159609105793879,0.014308600062056,0.007395266800540854
12,K14,0.0005022960659228,0.004211277849239,0.0529757572066376,0.0104777638600546,0.0137858731665424,0.0114447415631932,0.0158122769021821,0.0123294560015634,0.01060899366067239
13,Kl_NO3,3.156830488448824e-06,0.0079304185201996,0.0052885250397246,0.0024064588863946,0.0068888274682297,0.0049459137799576,0.0068293570161862,0.0071256932602381,0.00682702760499282
14,K15,0.0003334578899776,0.1086481398321102,0.0567420918391406,0.0568378058995359,0.0375242360670075,0.0757698267601322,0.0730952037742823,0.083357132112685,0.06062075339925162
15,K16,0.5158892696613058,0.1290592784162197,0.0713403084756252,0.1342815082842823,0.1471534819937924,0.151078857902539,0.1620572799728656,0.1570256919925279,0.12579267522499218
